576,1773,0.273,1.001
691,1774,0.364,1.001
806,1775,0.455,1.001
921,1776,0.546,1.001
1037,1777,0.637,1.001
1154,1778,0.728,1.001
1270,1778,0.819,1.001
1388,1778,0.91,1.001
1505,1778,1.001,1.001
1623,1778,1.092,1.001
1742,1779,1.183,1.001
1859,1779,1.274,1.001
1978,1780,1.365,1.001
2097,1780,1.456,1.001
2216,1781,1.547,1.001
2336,1781,1.638,1.001
2453,1781,1.729,1.001
2572,1780,1.82,1.001
2689,1779,1.911,1.001
2806,1778,2.002,1.001
2919,1776,2.093,1.001
230,1885,0,1.092
340,1887,0.091,1.092
453,1890,0.182,1.092
566,1893,0.273,1.092
681,1895,0.364,1.092
797,1896,0.455,1.092
914,1897,0.546,1.092
1031,1899,0.637,1.092
1148,1900,0.728,1.092
1266,1900,0.819,1.092
1385,1901,0.91,1.092
1503,1901,1.001,1.092
1623,1902,1.092,1.092
1742,1902,1.183,1.092
1862,1903,1.274,1.092
1982,1903,1.365,1.092
2102,1903,1.456,1.092
2221,1903,1.547,1.092
2341,1903,1.638,1.092
2459,1902,1.729,1.092
2578,1902,1.82,1.092
2696,1900,1.911,1.092
2812,1899,2.002,1.092
2927,1897,2.093,1.092
216,2004,0,1.183
328,2007,0.091,1.183
441,2010,0.182,1.183
557,2013,0.273,1.183
672,2016,0.364,1.183
789,2018,0.455,1.183
907,2020,0.546,1.183
1025,2021,0.637,1.183
1143,2022,0.728,1.183
1263,2023,0.819,1.183
1382,2024,0.91,1.183
1502,2025,1.001,1.183
1622,2025,1.092,1.183
1744,2026,1.183,1.183
1864,2026,1.274,1.183
1984,2027,1.365,1.183
2105,2026,1.456,1.183
2226,2026,1.547,1.183
2346,2025,1.638,1.183
2465,2025,1.729,1.183
2584,2023,1.82,1.183
2702,2022,1.911,1.183
2820,2020,2.002,1.183
2935,2017,2.093,1.183
