3017,1265,0.2006,0.059
3136,1271,0.2124,0.059
3251,1280,0.2242,0.059
3364,1286,0.236,0.059
3472,1293,0.2478,0.059
379,1279,0,0.0708
571,1288,0.0118,0.0708
757,1296,0.0236,0.0708
940,1305,0.0354,0.0708
1118,1313,0.0472,0.0708
1294,1320,0.059,0.0708
1465,1328,0.0708,0.0708
1630,1337,0.0826,0.0708
1787,1346,0.0944,0.0708
1940,1353,0.1062,0.0708
2088,1360,0.118,0.0708
2235,1365,0.1298,0.0708
2375,1372,0.1416,0.0708
2513,1377,0.1534,0.0708
2649,1383,0.1652,0.0708
2782,1388,0.177,0.0708
2909,1394,0.1888,0.0708
3034,1399,0.2006,0.0708
3153,1405,0.2124,0.0708
3270,1409,0.2242,0.0708
3383,1416,0.236,0.0708
3493,1420,0.2478,0.0708
366,1455,0,0.0826
559,1461,0.0118,0.0826
747,1467,0.0236,0.0826
932,1473,0.0354,0.0826
1113,1479,0.0472,0.0826
1289,1485,0.059,0.0826
1463,1489,0.0708,0.0826
1628,1495,0.0826,0.0826
1789,1501,0.0944,0.0826
1943,1505,0.1062,0.0826
2093,1509,0.118,0.0826
2241,1513,0.1298,0.0826
2385,1517,0.1416,0.0826
2523,1522,0.1534,0.0826
2659,1526,0.1652,0.0826
2792,1531,0.177,0.0826
2922,1534,0.1888,0.0826
3047,1538,0.2006,0.0826
3170,1541,0.2124,0.0826
3288,1545,0.2242,0.0826
3402,1547,0.236,0.0826
3511,1552,0.2478,0.0826
353,1637,0,0.0944
547,1640,0.0118,0.0944
738,1643,0.0236,0.0944
924,1646,0.0354,0.0944
1106,1648,0.0472,0.0944
1287,1650,0.059,0.0944
1461,1653,0.0708,0.0944
1629,1657,0.0826,0.0944
1791,1659,0.0944,0.0944
1946,1661,0.1062,0.0944
2098,1664,0.118,0.0944
2248,1666,0.1298,0.0944
2394,1668,0.1416,0.0944
2535,1671,0.1534,0.0944
2671,1674,0.1652,0.0944
2804,1676,0.177,0.0944
2934,1679,0.1888,0.0944
3061,1679,0.2006,0.0944
3185,1681,0.2124,0.0944
3304,1682,0.2242,0.0944
3420,1684,0.236,0.0944
3530,1686,0.2478,0.0944
338,1817,0,0.1062
533,1818,0.0118,0.1062
726,1819,0.0236,0.1062
915,1819,0.0354,0.1062
1102,1819,0.0472,0.1062
1283,1819,0.059,0.1062
1459,1820,0.0708,0.1062
1629,1820,0.0826,0.1062
1793,1820,0.0944,0.1062
1951,1820,0.1062,0.1062
2105,1820,0.118,0.1062
2255,1821,0.1298,0.1062
2402,1821,0.1416,0.1062
2545,1822,0.1534,0.1062
2684,1823,0.1652,0.1062
2818,1823,0.177,0.1062
2948,1823,0.1888,0.1062
3076,1823,0.2006,0.1062
3200,1822,0.2124,0.1062
3321,1822,0.2242,0.1062
3438,1821,0.236,0.1062
3547,1821,0.2478,0.1062
320,2004,0,0.118
519,2003,0.0118,0.118
715,2001,0.0236,0.118
908,2000,0.0354,0.118
1095,1998,0.0472,0.118
1279,1996,0.059,0.118
1456,1994,0.0708,0.118
1628,1990,0.0826,0.118
1795,1987,0.0944,0.118
1956,1985,0.1062,0.118
2111,1983,0.118,0.118
2264,1981,0.1298,0.118
2411,1980,0.1416,0.118
2555,1978,0.1534,0.118
2695,1977,0.1652,0.118
2831,1975,0.177,0.118
2963,1973,0.1888,0.118
3092,1970,0.2006,0.118
3215,1968,0.2124,0.118
3335,1964,0.2242,0.118
3455,1962,0.236,0.118
3566,1960,0.2478,0.118
305,2197,0,0.1298
506,2194,0.0118,0.1298
704,2191,0.0236,0.1298
898,2187,0.0354,0.1298
1089,2182,0.0472,0.1298
1275,2177,0.059,0.1298
1454,2172,0.0708,0.1298
1628,2167,0.0826,0.1298
1797,2161,0.0944,0.1298
1961,2156,0.1062,0.1298
2119,2151,0.118,0.1298
2273,2147,0.1298,0.1298
2422,2143,0.1416,0.1298
2567,2139,0.1534,0.1298
2709,2135,0.1652,0.1298
2846,2130,0.177,0.1298
2977,2125,0.1888,0.1298
3108,2121,0.2006,0.1298
3232,2116,0.2124,0.1298
3352,2112,0.2242,0.1298
3471,2106,0.236,0.1298
3583,2102,0.2478,0.1298
294,2392,0,0.1416
494,2388,0.0118,0.1416
694,2382,0.0236,0.1416
893,2376,0.0354,0.1416
1085,2368,0.0472,0.1416
1271,2361,0.059,0.1416
1453,2353,0.0708,0.1416
1629,2345,0.0826,0.1416
1801,2337,0.0944,0.1416
1966,2329,0.1062,0.1416
2126,2322,0.118,0.1416
2282,2315,0.1298,0.1416
2433,2308,0.1416,0.1416
2580,2301,0.1534,0.1416
2724,2294,0.1652,0.1416
2862,2287,0.177,0.1416
2995,2280,0.1888,0.1416
3122,2272,0.2006,0.1416
3248,2266,0.2124,0.1416
3371,2259,0.2242,0.1416
3489,2252,0.236,0.1416
3603,2244,0.2478,0.1416
280,2592,0,0.1534
485,2584,0.0118,0.1534
686,2577,0.0236,0.1534
884,2568,0.0354,0.1534
1080,2558,0.0472,0.1534
1267,2548,0.059,0.1534
1452,2537,0.0708,0.1534
1632,2527,0.0826,0.1534
1806,2516,0.0944,0.1534
1975,2506,0.1062,0.1534
2136,2496,0.118,0.1534
2293,2486,0.1298,0.1534
2444,2475,0.1416,0.1534
2592,2466,0.1534,0.1534
2736,2456,0.1652,0.1534
2875,2446,0.177,0.1534
3010,2437,0.1888,0.1534
3138,2427,0.2006,0.1534
3263,2417,0.2124,0.1534
3385,2408,0.2242,0.1534
3504,2398,0.236,0.1534
3622,2389,0.2478,0.1534
